Period,Tranche 0 Interest Due,Tranche 0 Interest Paid,Tranche 0 Interest Shortfall, Tranche 0 Principal Paid, Tranche 0 Ending Balance,Tranche 1 Interest Due,Tranche 1 Interest Paid,Tranche 1 Interest Shortfall, Tranche 1 Principal Paid, Tranche 1 Ending Balance,Reserve Account Balance,
36,65848.67139814497,65848.67139814497,0.0,502209.109457451,4765684.602394147,120506.09085043748,120506.09085043748,0.0,0.0,8506312.295324998,0.0
37,59571.05752992683,59571.05752992683,0.0,500331.7696385772,4265352.832755569,120506.09085043748,120506.09085043748,0.0,0.0,8506312.295324998,0.0
38,53316.910409444616,53316.910409444616,0.0,504954.702626242,3760398.130129328,120506.09085043748,120506.09085043748,0.0,0.0,8506312.295324998,0.0
39,47004.9766266166,47004.9766266166,0.0,511134.6056723947,3249263.524456933,120506.09085043748,120506.09085043748,0.0,0.0,8506312.295324998,0.0
40,40615.79405571166,40615.79405571166,0.0,525485.82867752,2723777.695779413,120506.09085043748,120506.09085043748,0.0,0.0,8506312.295324998,0.0
41,34047.22119724266,34047.22119724266,0.0,525908.938270764,2197868.7575086504,120506.09085043748,120506.09085043748,0.0,0.0,8506312.295324998,0.0
42,27473.35946885813,27473.35946885813,0.0,531559.1532710779,1666309.6042375714,120506.09085043748,120506.09085043748,0.0,0.0,8506312.295324998,0.0
43,20828.87005296964,20828.87005296964,0.0,529631.0184236448,1136678.5858139284,120506.09085043748,120506.09085043748,0.0,0.0,8506312.295324998,0.0
44,14208.482322674105,14208.482322674105,0.0,551958.942334829,584719.6434790976,120506.09085043748,120506.09085043748,0.0,0.0,8506312.295324998,0.0
45,7308.99554348872,7308.99554348872,0.0,541335.9558928963,43383.68758619949,120506.09085043748,120506.09085043748,0.0,0.0,8506312.295324998,0.0
46,542.2960948274936,542.2960948274936,0.0,43383.68758619949,0.0,120506.09085043748,120506.09085043748,0.0,504718.9677553581,8001593.32756964,0.0
47,0.0,0,0.0,0,0.0,113355.90547390324,113355.90547390324,0.0,559245.1264908351,7442348.201078804,0.0
48,0.0,0,0.0,0,0.0,105433.26618194973,105433.26618194973,0.0,571420.8925130076,6870927.308565797,0.0
49,0.0,0,0.0,0,0.0,97338.1368713488,97338.1368713488,0.0,575631.6761716207,6295295.632394176,0.0
50,0.0,0,0.0,0,0.0,89183.35479225083,89183.35479225083,0.0,583274.4021300024,5712021.230264174,0.0
51,0.0,0,0.0,0,0.0,80920.3007620758,80920.3007620758,0.0,540086.0048539148,5171935.225410258,0.0
52,0.0,0,0.0,0,0.0,73269.08235997867,73269.08235997867,0.0,538311.9267728339,4633623.2986374255,0.0
53,0.0,0,0.0,0,0.0,65642.99673069686,65642.99673069686,0.0,520574.73826249514,4113048.5603749296,0.0
54,0.0,0,0.0,0,0.0,58268.18793864484,58268.18793864484,0.0,513269.0373740786,3599779.5230008513,0.0
55,0.0,0,0.0,0,0.0,50996.876575845396,50996.876575845396,0.0,471288.0330265112,3128491.4899743404,0.0
56,0.0,0,0.0,0,0.0,44320.29610796983,44320.29610796983,0.0,452645.3397426276,2675846.1502317125,0.0
57,0.0,0,0.0,0,0.0,37907.82046161593,37907.82046161593,0.0,426540.29915782635,2249305.8510738863,0.0
58,0.0,0,0.0,0,0.0,31865.166223546723,31865.166223546723,0.0,386087.1242443976,1863218.7268294888,0.0
59,0.0,0,0.0,0,0.0,26395.598630084427,26395.598630084427,0.0,356060.7009493865,1507158.025880102,0.0
60,0.0,0,0.0,0,0.0,21351.40536663478,21351.40536663478,0.0,330822.94534956285,1176335.0805305392,0.0
61,0.0,0,0.0,0,0.0,16664.74697418264,16664.74697418264,0.0,293331.3153110104,883003.7652195292,0.0
62,0.0,0,0.0,0,0.0,12509.220007276665,12509.220007276665,0.0,237095.34337936298,645908.4218401657,0.0
63,0.0,0,0.0,0,0.0,9150.36930940235,9150.36930940235,0.0,215688.1162427218,430220.30559744406,0.0
64,0.0,0,0.0,0,0.0,6094.787662630458,6094.787662630458,0.0,186208.30808277053,244011.9975146735,0.0
65,0.0,0,0.0,0,0.0,3456.836631457875,3456.836631457875,0.0,153777.51342677022,90234.48408790305,0.0
66,0.0,0,0.0,0,0.0,1278.32185791196,1278.32185791196,0.0,90234.48408790305,0.0,40685.789458656116
67,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,189540.72548841196
68,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,471287.4802161707
69,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,1014402.6484249565
70,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2080170.8187567939
71,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,4194089.2523279916
